CODIGOARTICULO;CODIGOCLASIFICACION
1250240;1044
1250241;1044
1250306;1012
1250307;1606
1250308;1012
1250309;1044
1250310;1044
1250311;1606
1250312;1086
1250313;1086
1250314;1086
1250315;1086
1250316;1018
1250317;1048
1250323;1080
1250324;1050
1250461;1606
1250462;1606
1250463;1606
1250464;1606
1250465;1606
1250466;1606
1250467;1606
1250468;1040
1250474;1000
1250478;1046
1250479;1190
1250480;1606
1250481;1606
1250590;1606
1250591;1606
1250592;1606
1250593;1606
1250594;3012
1250595;1040
1250596;1028
1250597;1606
1250598;1024
1250599;1606
1250601;1606
1250602;1606
1250603;1606
1250604;1016
1250605;1606
1250606;1606
1250608;1016
1250609;1606
1250610;1016
1250611;1016
1250613;1606
1250614;1080
1250615;1040
1250616;1040
1250617;1606
1250618;1606
1250619;1606
1250620;1028
1250630;1606
1250631;1606
1250632;1034
125098;3034
1251103;1606
1251104;1606
1251105;1606
1251338;1606
1251509;1606
1251510;1606
1251511;1606
1251512;1606
1251524;1025
1251525;1025
1251526;1025
1251527;3044
1251528;1606
1251530;1606
1251539;1606
1251548;1606
1251549;1606
1251552;1606
1251553;1606
1251554;1606
1251555;1606
1251596;1606
1251598;1606
1251599;1606
1251600;1156
1251601;1606
1251602;1318
1251603;1606
1251604;1606
1251605;4126
1251606;4126
1251607;4126
1251608;4126
1251609;4126
1251610;4126
1251611;1068
1251612;1606
1251613;1606
1251614;1068
1251615;1068
1251616;1008
1251617;1008
1251618;1008
1251619;1606
1251620;1606
1251621;1606
1251622;1006
1251623;1606
1251624;1006
1251625;1606
1251630;1606
1251643;1606
1251656;1606
1251704;1606
1251705;1606
1251706;1606
1251707;1606
1251709;1606
1251776;1606
1251779;1606
1251787;1606
1251875;1606
1251877;1606
1251878;1606
1251879;1606
1251880;1606
1251881;4138
1251882;4138
1251883;4138
1251884;4138
1251885;4138
1251886;4138
1251887;4138
1251888;4138
1251889;1136
1251890;1136
1251891;1136
1251892;1606
1251894;1606
1251895;1606
1251896;1136
1251897;1136
1251898;1136
1251899;1606
1251907;1606
1251933;1062
1251935;1062
1251936;1062
1251942;3012
1251943;1606
1251944;3012
1251945;3012
1251946;1606
1251949;1606
1251950;1606
1251951;1606
1251952;1606
1251953;1606
1251954;1606
1251955;1606
1251968;4103
1251970;4103
1251971;1606
1251972;1606
1251974;1606
1251987;1606
1252033;1606
1252329;1606
1252526;1606
1252532;1606
1252534;1606
1252631;1606
1253204;1338
1253205;1606
1253206;1606
1253207;1606
1253208;1606
1253209;1606
1253210;4126
1253211;1606
1253212;1606
1253218;1606
1253219;1606
1253220;1606
1253221;1606
1253222;1606
1253223;1606
1253224;1606
1253225;1606
1253230;1606
1253236;1606
1253237;1606
1253238;1606
1253239;1606
1253240;1606
1253241;1606
1253242;1606
1253245;1606
1253246;1606
1253247;1606
1253248;1606
1253249;1606
1253251;1606
1253254;1606
1253265;4138
1253266;1302
1253292;1012
1253293;1606
1253294;1606
1253296;1606
1253297;1704
1253298;1606
1253299;1704
1253300;1704
1253301;1704
1253327;1606
1253328;1606
1253329;1606
1253330;1606
1253331;1606
1253350;1606
1253351;1606
1253373;1606
1253512;1606
1253513;1606
1253514;1606
1253515;1606
1253516;1606
1253517;1606
1253518;1606
1253519;1606
1253520;1606
1253521;1606
1253524;1606
1253525;1606
1253526;1606
1253527;3006
1253530;3028
1253535;3028
1253537;1606
1253538;1606
1253651;1610
1253652;1606
1253657;1606
1253661;1606
1253662;1606
1253664;1606
1253665;1606
1253666;1606
1253667;1606
1253668;1606
1253669;1606
1253671;1606
1253672;1606
1253728;1606
1253729;1606
1253734;1606
1253738;1606
1253749;1606
1253750;1606
1253751;1606
1253752;1604
1253753;1606
1253758;1606
1253759;1606
1253760;1072
1253761;1072
1253762;1072
1253763;1072
1253764;1072
1253765;1068
1253767;1606
1253768;1072
1253769;1072
1253770;1072
1253771;1072
1253772;3104
1253773;1606
1253774;1606
1253775;1606
1253776;1606
1253777;1606
1253780;3110
1253781;3110
1253783;1606
1253786;1606
1253789;4130
1253790;4130
1253791;1606
1253792;1606
1253793;1606
1253794;1606
1253795;1606
1253796;1606
1253797;1606
1253798;1606
1253799;1606
1253800;1606
1253810;1606
1253811;1606
1253812;1606
1253813;1606
1253814;1606
1253815;4138
1253816;1606
1253818;4144
1253828;1606
1253843;1606
1253844;1606
1253849;1606
1253850;1606
1253854;1606
1253856;1606
1253857;1606
1253866;1606
1253867;1606
1253868;1606
1253869;1606
1253870;1606
1253871;1142
1253872;1142
1253873;1142
1253874;1142
1253875;1142
1253876;1142
1253877;1606
1253878;1606
1253879;1606
1253880;1606
1253881;1606
1253882;1606
1253883;1606
1253884;1606
1253885;1606
1253886;1606
1253887;1606
1253900;1606
1253901;1606
1253902;1606
1253903;1606
1253904;1606
1253905;1606
1253906;1606
1253907;3014
1253908;1093
1253909;3004
1253910;1606
1253911;1606
1253912;1606
1253937;1093
1253938;3004
1253939;3014
1253940;1093
1253941;3004
1253942;1606
1253944;3004
1253946;3004
1253947;1093
1253948;1606
1253949;1606
1253950;3004
1253951;1606
1253952;1093
1253953;3110
1253954;1093
1253955;1606
1253956;1606
1253957;1606
1253958;1606
1253959;1606
1253960;1606
1253961;1606
1253962;1606
1253966;1606
1253969;1606
1253973;1606
1253985;1606
1253986;1606
1254055;1606
1254081;1001
1254082;1001
1254084;1001
1254085;1606
1254229;1312
1254230;1606
1254231;4126
1254232;4126
1254233;1606
1254234;1606
1254235;1606
1254236;1606
1254237;1606
1254238;1606
1254239;1606
1254240;1606
1254241;1606
1254287;1606
1254313;1606
1254316;1606
1254317;1084
1254318;1606
1254319;1084
1254321;1606
1254322;1606
1254323;1606
1254324;1606
1254325;1028
1254335;1606
1254339;1606
1254340;1034
1254473;1034
1254475;1034
1254478;1606
1254479;1606
1254480;1606
1254481;1606
1254482;1606
1254483;1606
1254484;1606
1254485;1606
1254487;1606
1254491;1606
1254495;1606
1254498;1606
1254567;1606
1254568;1606
1254569;1606
1254571;1606
1254573;1606
1254575;1606
1254576;1606
1254581;1606
1254582;1606
1254585;1606
1254586;1606
1254587;1606
1254588;1606
1254589;1606
1254590;1606
1254591;1606
1254598;1606
1254599;1606
1254601;1606
1254610;1606
1254611;1084
1254615;6758
1254616;6758
1254618;1606
1254619;1022
1254622;1606
1254624;1606
1254698;1093
1254699;1606
1254700;1606
1254701;1606
1254702;1606
1254703;1606
1254704;1606
1254705;1093
1254706;1093
1254707;1606
1254708;1606
1254897;1093
1254898;1606
1254899;1606
1254900;1093
1254901;1093
1254923;1606
1254924;1606
1254925;1606
1254926;1606
1254931;1606
1254964;3044
1254965;1122
1254966;3044
1254967;3044
1254969;3044
1254970;3044
1254972;3044
1254973;3044
1255038;1606
1255120;3044
1255121;3044
1255122;3044
1255123;3044
1255124;1606
1255125;1606
1255126;1606
1255127;3044
1255130;1606
1255132;1606
1255133;1606
1255134;1606
1255135;1606
1255363;1606
1255364;4162
1255366;1606
1255367;1606
1255368;4162
1255369;1606
1255440;1606
1255441;1606
1255527;1606
1255534;1606
1255538;1606
1255539;1606
1255540;1606
1255541;1606
1255542;1606
1255550;1606
1255556;1606
1255558;1606
1255560;1606
1255561;1606
1255563;1606
1255596;1606
1255687;1606
1255688;1606
1255689;1606
1255768;1606
1255769;1606
1255770;1606
1255771;1606
1255772;1606
1255773;1606
1255968;1606
1255969;1606
1255970;1606
1255971;1606
1255972;1606
1255973;1606
1255974;1606
1256035;1034
1256036;1040
1256037;1040
1256038;1008
1256039;1008
1256040;1008
1256041;1040
1256042;1040
1256043;1606
1256044;1606
1256071;1330
1256072;1330
1256074;1340
1256076;1340
1256077;1340
1256078;1340
1256079;1704
1256080;1340
1256081;1704
1256083;1704
1256084;1704
1256085;1028
1256086;1704
1256087;1704
1256089;1606
1256090;1036
1256096;1606
1256097;1606
1256098;1606
1256131;1606
1256132;1606
1256133;1606
1256134;1606
1256144;1606
1256366;1606
1256382;1606
1256383;1606
1256385;1606
1256445;1606
1256446;1606
1256447;1606
1256448;1606
1256449;1606
1256450;1606
1256451;1606
1256453;1606
1256455;1606
1256457;1606
1256458;1606
1256459;1606
1256460;1606
1256461;1606
1256462;1606
1256463;1606
1256474;1328
1256475;1606
1256477;1606
1256478;1606
1256483;1606
1256484;1606
1256488;3047
1256489;3023
1256490;3023
1256491;3023
1256492;3023
1256493;3023
1256494;3023
1256528;3023
1256559;1606
1256560;1606
1256561;1606
1256563;1606
1256573;1606
1256578;1606
1256579;1606
1256580;1606
1256581;1606
1256691;1606
1256692;1084
1256693;1026
1256694;1026
1256695;1026
1256696;1026
1256697;1078
1256698;1078
1256699;1024
1256700;1024
1256701;1024
1256702;1024
1256703;1062
1256704;1062
1256705;1062
1256706;1062
1256707;1062
1256708;1066
1256709;1060
1256710;1060
1256711;1060
1256712;1050
1256713;1014
1256714;1014
1256715;1014
1256716;1008
1256717;1008
1256718;1009
1256719;1008
1256720;1032
1256721;1026
1256722;1026
1256723;1026
1256724;1026
1256725;1032
1256726;1034
1256727;1034
1256728;1034
1256729;1034
1256730;1034
1256731;1034
1256732;1016
1256733;1016
1256734;1016
1256735;1016
1256736;1016
1256737;1016
1256738;1606
1256739;1606
1256740;1606
1256743;1606
1256744;3004
1256745;3004
1256746;1606
1256747;1606
1256748;1606
1256749;1606
1256750;3004
1256751;3004
1257061;1606
1257064;4122
1257065;4122
1257066;1606
1257067;3038
1257068;1606
1257069;3038
1257070;3038
1257071;1606
1257072;1606
1257074;1606
1257077;1606
1257078;1606
1257079;1606
1257108;1606
1257109;1606
1257110;1606
1257111;1606
1257112;1606
1257113;1606
1257114;1606
1257120;1606
1257125;1606
1257126;1606
1257127;1606
1257128;1606
1257129;1606
1257130;1606
1257132;1606
1257217;1606
1257218;1606
1257219;1114
1257220;1606
1257221;1114
1257222;1036
1257223;1606
1257224;1606
1257225;1114
1257226;1114
1257228;1114
1257229;1606
1257230;1114
1257234;1606
1257235;1028
1257236;1028
1257237;1028
1257238;1028
1257239;1028
1257240;1028
1257241;1028
1257242;1028
1257243;1028
1257244;1028
1257245;1016
1257246;1016
1257247;1016
1257248;1016
1257249;1016
1257250;1016
1257251;1002
1257252;1002
1257253;1002
1257254;1002
1257255;1038
1257256;1038
1257257;1078
1257258;1070
1257259;1094
1257260;1038
1257261;1036
1257262;1606
1257263;1606
1257264;1606
1257265;1606
1257266;1606
1257267;1606
1257268;1606
1257269;1606
1257270;1606
1257272;1606
1257273;1606
1257274;1606
1257275;1606
1257276;1606
1257278;1606
1257281;1606
1257282;1606
1257283;1606
1257284;1606
1257285;1606
1257286;1606
1257287;1606
1257288;1606
1257290;1606
1257296;1606
1257304;1124
1257306;1124
1257308;1314
1257309;1336
1257310;1606
1257311;1114
1257312;3024
1257313;1114
1257314;1114
1257315;3108
1257316;3108
1257317;1114
1257434;1114
1257480;1114
1257481;1606
1257483;1606
1257484;1114
1257485;1114
1257487;1606
1257488;1606
1257489;1114
1257491;1114
1257492;1606
1257493;1114
1257494;1114
1257495;1606
1257496;3028
1257497;1114
1257498;1114
1257499;3028
1257500;3028
1257501;1114
1257502;3028
1257503;1606
1257504;3028
1257505;3028
1257506;1114
1257507;1606
1257508;1114
1257509;1606
1257510;1606
1257511;1606
1257518;3008
1257522;1606
1257525;3040
1257526;3108
1257531;1606
1257532;1606
1257533;1156
1257546;1126
1257547;1606
1257557;1606
1257558;1606
1257559;1606
1257560;1606
1257561;1606
1257562;1606
1257569;1048
1257570;1606
1257734;1606
1257739;1606
1257740;1606
1257741;1606
1257742;1606
1257743;1606
1257745;1606
1257747;1606
1257752;1606
1257753;1606
1257754;1606
1257755;1606
1257756;1606
1257758;1606
1257759;1606
1257760;1606
1257763;1606
1257764;1606
1257765;1606
1257766;1606
1257767;1606
1257769;1606
1257770;1606
1257772;1606
1257773;1606
1257776;1606
1257777;1606
1257778;1606
1257780;1606
1257781;1606
1257797;1606
1257798;1606
1257799;1606
1257810;1606
1257813;1606
1257814;1606
1257815;1606
1257816;1606
1257817;1121
1257818;1606
1257819;1121
1257820;1606
1257821;1606
1257822;1606
1257823;1080
1257824;1080
1257825;1080
1257826;1080
1257829;1121
1257830;1606
1257833;1606
1257834;1606
1257835;1606
1257836;1606
1257838;1029
1257849;1606
1257850;1606
1257851;1606
1257852;1029
1257853;1606
1257855;1029
1257856;1606
1257857;1606
1257858;1606
1257859;1606
1257861;1606
1257862;1606
1257863;1606
1257865;1039
1257866;3106
1257867;1606
1257868;3106
1257869;1606
1257870;1606
1257871;1606
1257872;1029
1257873;1606
1257874;1029
1257875;1606
1257876;1076
1257877;1029
1257878;1606
1257879;1606
1257880;1606
1257881;1606
1257882;1606
1257883;1606
1257889;1606
1257892;1606
1257893;1606
1257894;1606
1257895;1606
1257896;1606
1257899;1606
1258004;1606
1258005;1606
1258007;1606
1258008;1606
1258009;1606
1258010;1606
1258011;1606
1258012;1606
1258013;1606
1258016;3108
1258031;1606
1258075;1606
1258078;1606
1258079;1606
1258080;1606
1258081;1606
1258083;1606
1258151;1606
1258152;1606
1258153;1606
1258154;1606
1258155;1606
1258156;1606
1258157;1606
1258158;1606
1258159;1606
1258160;1606
1258369;1028
1258370;1606
1258371;1606
1258372;1052
1258374;1606
1258375;1606
1258376;1606
1258377;1606
1258378;1606
1258380;1606
1258384;1606
1258385;1606
1258386;1606
1258391;1094
1258394;1094
1258395;1094
1258396;1606
1258399;1114
1258400;1606
1258403;1114
1258404;1114
1258405;1606
1258406;1606
1258407;1118
1258408;1024
1258409;1606
1258415;1606
1258416;1606
1258417;1606
1258418;1606
1258419;1606
1258420;1606
1258421;1606
1258422;1606
1258423;1606
1258424;1606
1258671;1606
1258672;1606
1258673;1606
1258674;1606
1258675;1606
1258731;1606
1258745;1606
1258747;1040
1258748;1606
1258749;1606
1258750;1606
1258752;1606
1258773;1606
1258775;1606
1258776;1606
1258777;1318
1258778;1302
1258779;1302
1258780;1330
1258781;1330
1258782;1314
1258783;1606
1258784;1314
1258833;1606
1258933;1606
1258934;3032
1258935;1606
1258936;1606
1258937;3032
1258938;1606
1258939;3032
1258940;1606
1258942;1606
1258943;1606
1258944;1606
1258945;1606
1258946;1704
1258947;1606
1258948;1704
1258949;1704
1258952;1606
1258953;1606
1258954;1704
1258955;1704
1258956;4138
1258957;4138
1258958;4104
1258959;4138
1258960;4138
1258961;4138
1258962;4162
1258963;4162
1258964;1704
1258965;1704
1258966;1606
1258968;1606
1258969;1606
1258975;1606
1258976;1606
1258977;1606
1258978;1126
1258979;1126
1258980;1606
1258982;1026
1258983;1606
1258984;1606
1258985;1606
1258986;1042
1258987;1606
1258988;1606
1258989;1606
1258990;1606
1259067;1606
1259068;1606
1259069;3044
1259070;1606
1259071;1606
1259072;1606
1259073;1606
1259074;1606
1259107;1606
1259117;1042
1259118;1042
1259119;1042
1259120;1042
1259122;1042
1259123;1042
1259124;1042
1259125;3108
1259127;1072
1259134;1072
1259135;1606
1259136;1606
1259137;1606
1259138;1606
1259140;1606
1259141;1606
1259143;1606
1259144;1606
1259146;1606
1259147;1156
1259158;1156
1259159;1606
1259160;1606
1259161;1606
1259162;1606
1259163;1606
1259165;1606
1259167;1606
1259171;1606
1259172;1606
1259174;1606
1259175;1606
1259176;1606
1259177;1606
1259178;1606
1259179;1606
1259181;1606
1259182;1606
1259183;1606
1259184;1606
1259185;1606
1259186;1606
1259187;1606
1259188;1606
1259189;1606
1259190;1606
1259191;1606
1259192;1606
1259193;1606
1259194;1606
1259195;1606
1259196;1606
1259197;1606
1259198;1606
1259199;1606
1259200;1606
1259201;1606
1259203;3030
1259204;1606
1259205;1606
1259206;1606
1259207;1606
1259209;3044
1259212;3044
1259220;1606
1259223;1606
1259229;1606
1259230;1606
1259231;1606
1259232;1606
1259233;1606
1259234;1606
1259238;1606
1259239;1606
1259240;1606
1259241;1606
1259242;1606
1259243;1606
1259244;1606
1259261;1606
1259263;1606
1259264;1606
1259265;1606
1259266;1606
1259267;1606
1259280;1606
1259281;1606
1259282;1606
1259283;1606
1259284;1606
1259285;3014
1259286;3014
1259287;3014
1259288;3014
1259289;1606
1259290;1606
1259291;1606
1259292;1606
1259293;1606
1259294;1606
1259314;1040
1259316;3018
1259317;4118
1259321;1606
1259323;1606
1259324;1606
1259325;1606
1259326;1606
1259373;1606
1259374;1606
1259384;1606
1259385;1606
1259386;1606
1259387;1340
1259388;1340
1259393;1314
1259397;1340
1259399;1314
1259407;1606
1259409;1606
1259438;1606
1259439;1606
1259440;1606
1259441;1606
1259442;1606
1259443;1606
1259444;1606
1259445;4126
1259446;4102
1259447;4126
1259448;4102
1259450;1606
1259480;3040
1259481;1606
1259488;1606
1259506;1606
1259507;1606
1259515;1606
1259518;1606
1259520;1606
1259526;1150
1259529;1150
1259530;3018
1259531;3018
1259572;1124
1259573;1606
1259574;1606
1259575;1606
1259576;1606
1259577;1606
1259578;1606
1259579;1606
1259580;1606
1259581;1606
1259582;1606
1259583;1606
1259584;1606
1259585;1606
